weak,strong,grade,anchor,pragmatic,logical,alpha,sim_internal_logical,sim_internal_pragmatic,pref_internal,sim_steered_logical,sim_steered_pragmatic,pref_steered
cute,beautiful,E,That moment was incredibly cute to witness.,That moment was not beautiful to witness.,That moment was beautifully striking to witness.,20.0,0.9995125532150269,0.9989079236984253,0,0.9977997541427612,0.9980136156082153,1
cute,beautiful,E,Her reaction was surprisingly cute last night.,Her reaction was not beautiful last night.,Her reaction was beautifully charming last night.,20.0,0.999482274055481,0.9991199970245361,0,0.9976606369018555,0.998063862323761,1
cute,beautiful,E,The little girl_ drawing is so cute.,The little girl_ drawing is not beautiful.,The little girl_ drawing is truly beautiful.,20.0,0.9997475147247314,0.9995482563972473,0,0.9975712299346924,0.9980943202972412,1
cute,beautiful,E,This cupcake looks really cute on the table.,This cupcake does not look beautiful on the table.,This cupcake looks absolutely beautiful on the table.,20.0,0.9996132850646973,0.9986291527748108,0,0.9964982271194458,0.9972264766693115,1
cute,beautiful,E,His attempt to help was quite cute.,His attempt to help was not beautiful.,His attempt to help was beautifully thoughtful.,20.0,0.999657154083252,0.9995619058609009,0,0.9977248907089233,0.9982853531837463,1
cute,beautiful,E,The decorations at the party are very cute.,The decorations at the party are not beautiful.,The decorations at the party are truly beautiful.,20.0,0.9997597932815552,0.9996317028999329,0,0.9974796772003174,0.9980435371398926,1
cute,beautiful,E,This puppy is so cute when it tries to bark.,This puppy is not beautiful when it tries to bark.,This puppy is absolutely beautiful when it tries to bark.,20.0,0.9991722702980042,0.9985500574111938,0,0.99491286277771,0.9955507516860962,1
cute,beautiful,E,Her laugh is simply cute and infectious.,Her laugh is not beautiful and infectious.,Her laugh is genuinely beautiful and infectious.,20.0,0.9995890259742737,0.9989171028137207,0,0.998046875,0.998233437538147,1
cute,beautiful,E,That moment in the film was particularly cute.,That moment in the film was not beautiful.,That moment in the film was truly beautiful.,20.0,0.9997184872627258,0.9994862675666809,0,0.9974565505981445,0.997920572757721,1
cute,beautiful,E,The puppy is so cute that everyone wants to pet it.,"The puppy is not beautiful, so no one wants to pet it.",The puppy is so beautiful that everyone wants to pet it.,20.0,0.9997766017913818,0.9970194101333618,0,0.9946752786636353,0.9944362640380859,0
cute,beautiful,E,Her smile is incredibly cute and brightens the room.,Her smile is not beautiful and does not brighten the room.,Her smile is incredibly beautiful and brightens the room.,20.0,0.9997474551200867,0.9973052740097046,0,0.9961228370666504,0.9965770244598389,1
cute,beautiful,E,This dress looks cute on you for the party.,This dress does not look beautiful on you for the party.,This dress looks beautiful on you for the party.,20.0,0.999721884727478,0.9985284805297852,0,0.9967219829559326,0.997645378112793,1
cute,beautiful,E,The kitten is exceptionally cute when it plays.,The kitten is not beautiful when it plays.,The kitten is exceptionally beautiful when it plays.,20.0,0.99976646900177,0.9990887641906738,0,0.9976568818092346,0.9978875517845154,1
cute,beautiful,E,That painting is cute and charming in its own way.,That painting is not beautiful and lacks charm.,That painting is beautiful and charming in its own way.,20.0,0.9995579719543457,0.997666597366333,0,0.9952260851860046,0.9929428100585938,0
cute,beautiful,E,His laugh is cute enough to make anyone smile.,His laugh is not beautiful enough to make anyone smile.,His laugh is beautiful enough to make anyone smile.,20.0,0.9996198415756226,0.99828040599823,0,0.9967120289802551,0.9971628189086914,1
cute,beautiful,E,The garden is cute with all the colorful flowers.,The garden is not beautiful despite the colorful flowers.,The garden is beautiful with all the colorful flowers.,20.0,0.9994221329689026,0.9981704354286194,0,0.9964505434036255,0.9961310029029846,0
cute,beautiful,E,Her handwriting is cute and adds a personal touch.,Her handwriting is not beautiful and lacks a personal touch.,Her handwriting is beautiful and adds a personal touch.,20.0,0.9997116923332214,0.9978453516960144,0,0.9967595338821411,0.9963129758834839,0
cute,beautiful,E,The little bird is adorable and cute as it chirps.,The little bird is not beautiful as it chirps.,The little bird is beautiful as it chirps.,20.0,0.9991190433502197,0.998266339302063,0,0.992804765701294,0.9937531352043152,1
cute,beautiful,E,That joke was cute and made everyone laugh.,That joke was not beautiful and did not make everyone laugh.,That joke was beautiful and made everyone laugh.,20.0,0.9996559619903564,0.9979305267333984,0,0.997316837310791,0.9980419874191284,1
cute,beautiful,E,Her dress is cute and perfect for the occasion.,Her dress is not beautiful and not perfect for the occasion.,Her dress is beautiful and perfect for the occasion.,20.0,0.9996544122695923,0.9978716373443604,0,0.9966745972633362,0.9973453283309937,1
cute,beautiful,E,The baby is cute when it giggles.,The baby is not beautiful when it giggles.,The baby is beautiful when it giggles.,20.0,0.9996899366378784,0.9991523027420044,0,0.9974312782287598,0.9981213212013245,1
cute,beautiful,E,This cup is cute and fits perfectly in my hand.,This cup is not beautiful and does not fit perfectly in my hand.,This cup is beautiful and fits perfectly in my hand.,20.0,0.9996017813682556,0.9971827268600464,0,0.9956976175308228,0.9965285062789917,1
cute,beautiful,E,Her reaction was cute and genuine.,Her reaction was not beautiful and was not genuine.,Her reaction was beautiful and genuine.,20.0,0.9997360706329346,0.9980616569519043,0,0.9985271692276001,0.9981933832168579,0
cute,beautiful,E,The way he plays the guitar is cute and endearing.,The way he plays the guitar is not beautiful and not endearing.,The way he plays the guitar is beautiful and endearing.,20.0,0.9994919896125793,0.9984016418457031,0,0.9943462610244751,0.9962508082389832,1
cute,beautiful,E,That moment was cute and unforgettable.,That moment was not beautiful and forgettable.,That moment was beautiful and unforgettable.,20.0,0.999712347984314,0.9988071918487549,0,0.998462438583374,0.9986770153045654,1
cute,beautiful,E,The design of the toy is cute and appealing.,The design of the toy is not beautiful and unappealing.,The design of the toy is beautiful and appealing.,20.0,0.9998154640197754,0.998598575592041,0,0.9968509674072266,0.9977530241012573,1
cute,beautiful,E,This story is cute and makes me smile every time.,This story is not beautiful and does not make me smile every time.,This story is beautiful and makes me smile every time.,20.0,0.9995928406715393,0.9967049360275269,0,0.9956642985343933,0.995826005935669,1
cute,beautiful,E,Her pet hamster is cute and loves to play.,Her pet hamster is not beautiful and does not love to play.,Her pet hamster is beautiful and loves to play.,20.0,0.9997415542602539,0.9980614185333252,0,0.9957904815673828,0.997397780418396,1
cute,beautiful,E,The puppy is cute.,The puppy is not beautiful.,The puppy is beautiful.,20.0,0.9998543858528137,0.999605655670166,0,0.999267578125,0.999514639377594,1
cute,beautiful,E,That dress looks cute.,That dress does not look beautiful.,That dress looks beautiful.,20.0,0.9998764991760254,0.9991912841796875,0,0.9993060827255249,0.9992801547050476,0
cute,beautiful,E,The baby is cute.,The baby is not beautiful.,The baby is beautiful.,20.0,0.9998643398284912,0.9996010065078735,0,0.9992961883544922,0.9994874000549316,1
cute,beautiful,E,Her smile is cute.,Her smile is not beautiful.,Her smile is beautiful.,20.0,0.9998594522476196,0.9995147585868835,0,0.99930739402771,0.9994322061538696,1
damp,wet,E,The basement is damp after the heavy rain last night.,The basement is not wet after the heavy rain last night.,The basement is wet after the heavy rain last night.,20.0,0.9998352527618408,0.9988625049591064,0,0.9960175156593323,0.9964087009429932,1
damp,wet,E,The old book was damp from being left out in the garden.,The old book was not wet from being left out in the garden.,The old book was wet from being left out in the garden.,20.0,0.9997812509536743,0.9986356496810913,0,0.9931846857070923,0.9940112829208374,1
damp,wet,E,Her clothes felt damp after walking in the fog.,Her clothes did not feel wet after walking in the fog.,Her clothes felt wet after walking in the fog.,20.0,0.9998810887336731,0.9988722801208496,0,0.9970769286155701,0.9977608323097229,1
damp,wet,E,The towel was damp after a quick shower.,The towel was not wet after a quick shower.,The towel was wet after a quick shower.,20.0,0.9998291730880737,0.9991867542266846,0,0.9977343082427979,0.9979131817817688,1
damp,wet,E,The ground was damp from the morning dew.,The ground was not wet from the morning dew.,The ground was wet from the morning dew.,20.0,0.999915599822998,0.9991181492805481,0,0.9978346824645996,0.998456597328186,1
damp,wet,E,The sponge is damp enough to clean the spills.,The sponge is not wet enough to clean the spills.,The sponge is wet enough to clean the spills.,20.0,0.9997508525848389,0.9988573789596558,0,0.9968467950820923,0.9971652030944824,1
damp,wet,E,"The grass is damp, making it a good time for a picnic.","The grass is not wet, making it a good time for a picnic.","The grass is wet, making it a good time for a picnic.",20.0,0.9996545314788818,0.9982959628105164,0,0.9911788702011108,0.9909768104553223,0
damp,wet,E,The letters are damp from being left in the rain.,The letters are not wet from being left in the rain.,The letters are wet from being left in the rain.,20.0,0.999756932258606,0.9986606240272522,0,0.9960638284683228,0.9966514110565186,1
damp,wet,E,The air was damp with humidity in the summertime.,The air was not wet with humidity in the summertime.,The air was wet with humidity in the summertime.,20.0,0.9998754262924194,0.9986637830734253,0,0.996168851852417,0.9970241189002991,1
damp,wet,E,The soil is damp after the recent watering.,The soil is not wet after the recent watering.,The soil is wet after the recent watering.,20.0,0.999887228012085,0.9992245435714722,0,0.9978026151657104,0.998362123966217,1
damp,wet,E,The paint is damp and needs more time to dry.,The paint is not wet and needs more time to dry.,The paint is wet and needs more time to dry.,20.0,0.9996556639671326,0.9991248250007629,0,0.9955458045005798,0.9961068630218506,1
damp,wet,E,The wooden floor felt damp from the spilled drink.,The wooden floor did not feel wet from the spilled drink.,The wooden floor felt wet from the spilled drink.,20.0,0.9998922348022461,0.9989000558853149,0,0.9971292018890381,0.9981462955474854,1
